id,country_code,lat,lng,tweet,,,,
2867,en,-28.4794855,24.669943,""" Competition Commission Competition - Your Wenger Edwin Gyimah Round of 32 1st Leg2017/2/17 07:00 SAST https://t.co/I3Pws3WfVi""",,,,
2868,en,-29.9424895,30.9383635,"""Face recognition for when the machines make us batteries https://t.co/305ziRyyGL""",,,,
2869,sv,35.934249,14.380054,"""Knns inte s vrt att posta spel p Marathon lngre nr oddsen frsvinner med 20 punkter p 2 minuter&gt; poll fljer i nsta tweet rsta!""",,,,
2870,tr,36.8196825,34.660455,"""Ta duvarlar aras karanlmn senden baka penceresi yok.""",,,,
2871,eu,28.103013,-15.459849,""" Plan Plan Plan Plan Plan  #LasPalmas#FelizViernes""",,,,
2872,en,-28.4794855,24.669943,"""As soon as discourse includes something about we must respect our leaders"" you know the person hasn't got a clue. Just wants to be the boss""""""",,,,
2873,en,-25.988404,28.103551,"""@MzwaneleManyi you only see corruption when it's not the ANC and Zuma""",,,,
2874,und,-1.2748635,36.86362,"""@DeptVetAffairs SALUTE:DEPARTMENT OF VETERAN AFFAIRS.DANGER TO UNITED STATES :1.AL QAEDA.2.MUNGIKI TERRORISTS. https://t.co/ZFwO8gVLJ1""",,,,
2875,und,28.39854,36.614784,"""#_ #_ #__ #_ https://t.co/VJoeM2MILy""",,,,
2876,ar,27.127908,49.556,"""        .          @battalalgoos  https://t.co/8dEoKl7gIX""",,,,
2877,ar,27.5083335,41.68754,"""            .""",,,,
2878,ar,30.866746,31.028321,"""             """,,,,
2879,en,-25.860881,28.1361405,"""#Future is out. I'm about to tweet some disturbing lyrics. I apologize in advance https://t.co/QdLhwogIcx""",,,,
2880,ht,36.764878,-4.424031,""" Tan Tan Tan Tan Tan Tan #FelizViernes""",,,,
2881,ar,33.224875,43.6853045,"""                 https://t.co/3pWgkhKHeG""",,,,
2882,en,-26.1427115,27.8742925,"""@Lloydi_Boy that looks sooooooooooooooooooo cool  @timesquareza @MillionThrills @HeatherLHook @rowrowlean @_InfinitePR""",,,,
2883,en,-1.2748635,36.86362,"""But fitz why ??""",,,,
2884,ar,28.870811,48.011024,"""    .#_  https://t.co/wlcSqchi0s""",,,,
2885,in,-0.067814,37.905184,"""@RichardNKamau @aliwakariss @ItsMainaKageni @MainaandKingang wahwahwahwah, really? DJ in future #MainaAndKingangi""",,,,
2886,en,30.8326565,29.733514,"""Thank you dear  https://t.co/gdhixzzt16""",,,,
2887,ar,31.061111,31.646102,"""   .""",,,,
2888,en,-1.2748635,36.86362,"""@CoyKaranja unblock me fool""",,,,
2890,und,28.39854,36.614784,"""#_ #_ #_ #__ https://t.co/O8nLfkk4cw""",,,,
2891,ar,29.596249,31.570606,"""   #  #.. ''      2    ... https://t.co/Z39aVWz62D""",,,,
2892,en,-28.4794855,24.669943,"""#Pointsmen are on duyty at devillebois &amp; theTrumpeter loop @OutPointsmenPta""",,,,
2893,und,-26.149857,28.3586025,"""@MpumzaaaH Hi.""",,,,
2894,und,23.523078,45.113681,""" #____ #___ #_ #___ #__""",,,,
2895,ar,23.523078,45.113681,"""   #_ #__ #__ #_""",,,,
2896,en,1.0829625,33.1192415,"""#education  #MHM among priorities of ensuring wellbeing of a girl child in communities. #bebold4girls. https://t.co/uulFRrWNU9""",,,,
2897,en,-28.4794855,24.669943,"""@Bertsolari67 Thank u Sergio""",,,,
2898,ar,31.342382,31.7678535,"""#__   """,,,,
2899,ar,24.7219435,46.685077,"""#__        =            .""",,,,
2900,en,9.0427605,8.6716155,"""#NP E Sure For Me || @phynofino #UrbanBreakfast with @radiosbb1 @jennystle #FreayFridays""",,,,
2901,es,36.868748,-2.373698,""" Tintn Tintn Tintn Tintn Tintn Tintn #FelizViernes""",,,,
2902,et,9.0427605,8.6716155,"""#NowOnAir osose by @MrWillicino #ontopthrowaybackfridaywit @Joypanam on @Naija102FM #TuneIn""",,,,
2903,tl,25.952302,50.5738735,"""Nawawala signal ng TFC dahil sa ulan #ShowtimePushMoYan""",,,,
2904,ar,29.3888215,48.0663995,"""#    ,,,       ,,,    ,,,    #   #  """,,,,
2905,en,-28.4794855,24.669943,"""I am definitely not the same person I was when I started""",,,,
2906,en,-25.988404,28.103551,"""Just some of the lovely spoilings from last night's ELLE Beauty Awards 2017 thanks to https://t.co/EEH85Y6zTH""",,,,
2907,es,36.5970805,-4.552328,"""Vamos a dejar de hacernos los interesantes con postureo de estudios por favor... todos te odiamos bachiller""",,,,
2908,tr,36.7859585,31.4488345,"""Lutfennnn sayn fenerbahce yoneticileri iyi okuyun ama lutfen okuyun kendinizi ve bizi artik uzmeyin https://t.co/KcoEvG5Uzf""",,,,
2909,en,6.2029575,-1.6629175,"""Little Kings at Vessel of Honour Montessori school, Obuasi. https://t.co/9vfht7WbNp""",,,,
2910,en,-28.4794855,24.669943,"""Thank you  https://t.co/ibzLAzget1""",,,,
2911,tl,21.389833,39.8016865,"""Mecca rasa Bromo (at @hilton_makkah) [pic]  https://t.co/7hXyieEa6C""",,,,
2912,en,-25.7526055,28.1840665,"""We live to see another day, another night. Hope is life.""",,,,
2913,en,31.342253,34.9684285,"""Tottenham Hotspur Manager's Records &amp; Statistics 1898-2017 after 0-1 defeat at KAA Gent #COYS #UEL https://t.co/ONccO4wret""",,,,
2914,ar,24.7219435,46.685077,"""#_# # @ The Walk /     https://t.co/W2zv2Lxlls""",,,,
2915,und,24.7219435,46.685077,"""At Tahlia St ( ) [pic]  https://t.co/cxkhhjasDL""",,,,
2916,ar,26.345051,43.9595905,"""@hno__991      """,,,,
2917,en,-26.058708,28.060613,"""Biting that breakfast radio on @Yfm alongside @smashafrika once again... Are you tuned in...??? https://t.co/bVcpPIhwps""",,,,
2918,nl,25.324668,51.5391425,"""Alice in Wonderland  https://t.co/xjanvPqQOD""",,,,
2919,en,-25.7526055,28.1840665,"""Me too https://t.co/uzoGUzxWsi""",,,,
2920,ar,23.523078,45.113681,"""@dreamy53           .https://t.co/igl7meEYXu""",,,,
2921,ar,21.5857105,39.2541285,"""        !         ...       !     """,,,,
2922,ar,29.277994,48.067819,"""  https://t.co/7TfetVNdWD""",,,,
2923,en,-25.860881,28.1361405,"""So true.... https://t.co/dr0UGn82mz""",,,,
2924,en,-26.058708,28.060613,"""Watched #FiftyShadesDarker last night and I totally loved the soundtracks. """,,,,
2925,ar,25.47149,51.3601085,"""     "" ..""""""",,,,
2926,ar,28.3262635,-9.082743,"""@__nofti """,,,,
2927,und,21.5857105,39.2541285,"""Aljw (at Madinat Al Bohayrat ( ))  https://t.co/0AkpCX2Ft5""",,,,
2928,en,7.5499505,-5.5489375,"""temperature down 25C -&gt; 23Chumidity up 76% -&gt; 87%wind 6kmh -&gt; 1kmh""",,,,
2929,es,36.6906905,-5.880624,"""@elchiringuitotv @quimdomenech @NachoPuerta55 al final va a resultar qe el unico cule con dos cojones qe hay ahi va a ser Carma.ay ay ay""",,,,
2930,en,21.389833,39.8016865,"""when life puts you in tough situations ..Dont say why me""Just say ""try me""""""""",,,,
2931,en,-26.058708,28.060613,"""Satan always sows deception and confusion.""",,,,
2932,pt,-11.2079395,17.835707,"""As fofocas vo insistir sempre , a inveja tambm , por isso podem falar  at se cansarem.""",,,,
2933,en,-33.901201,18.5900975,"""@CapeTownTrains morning. Is there a northern line schedule or update?""",,,,
2934,en,-29.900636,30.9725795,"""This is all good &amp; well except I'm not a fan of poetry, metaphors confuse me, I don't drink coffee, a lifetime is https://t.co/6s2YjMde4O""",,,,
2935,ar,24.7219435,46.685077,"""*         .""""""",,,,
2936,en,-26.2761385,27.968098,"""Dear Almighty God... I will wait upon you. #BlessedFriday @ Houghton Office Park https://t.co/0ThS9wxSco""",,,,
2937,en,36.1709305,2.0779265,"""The most beautiful day to you @thevalmercado""",,,,
2938,en,-22.3426325,24.6844085,"""Nokia..always connecting people..big up to you guys.. @nokia https://t.co/hh9C94fMEc""",,,,
2939,en,-6.8788115,39.2823905,"""@BlancoEmmah done #PlataOPlomo https://t.co/h8nUAZl6km""",,,,
2940,ar,33.224875,43.6853045,"""@saqar3426     https://t.co/xzEdN9uBQB""",,,,
2941,en,21.5857105,39.2541285,"""Noted. #ALDUBxDTBYin10Days https://t.co/fRGNFP4Vs1""",,,,
2942,ar,21.5857105,39.2541285,"""          .""",,,,
2943,ar,29.596249,31.570606,"""        ...   """,,,,
2944,tr,36.571034,36.1756515,"""Sokrates'e inat bugun bilgimi saticiiiiiimmmm""",,,,
2945,ar,24.462089,39.6540485,"""           """"""""",,,,
2946,en,5.7564585,5.8942705,"""Tbt to matric day.....Morning Friends... @ School Libery https://t.co/OkEVDZPVkc""",,,,
2947,el,37.0817305,23.5035255,"""     . https://t.co/OAYK1aZbOT""",,,,
2948,en,-25.860881,28.1361405,"""I remembet after the year 2000 floods, that was very scary to witness hey  https://t.co/GbeWcMmi0W""",,,,
2949,en,-20.14439,28.546494,"""'R.I.P. Whitney' https://t.co/TCj544evcD""",,,,
2950,ar,24.462089,39.6540485,"""              ..              """,,,,
2951,ar,30.3560455,31.3315575,"""              """,,,,
2952,ar,24.7219435,46.685077,"""            https://t.co/SAFwNLTwCM""",,,,
2953,en,-26.1427115,27.8742925,"""@True_Martiny thank you for following me. #ljhpr""",,,,
2954,ar,24.7219435,46.685077,"""    ..        ...  #_""",,,,
2955,en,-25.860881,28.1361405,"""@Fellaini  Can you do us a favour and drop a transfer request please#MUFC @marzu_awal @VuyaniMjwara @ManUtd RT PLEASE!!!!!!""",,,,
2956,sv,35.934249,14.380054,"""Posta picks frn Marathonbet eller inte?""",,,,
2957,en,-26.058708,28.060613,"""@DiamondFace01 We love that! #RaiseTheBar""",,,,
2958,en,-26.2761385,27.968098,"""I hope#Dineo was arrested before she could get to Limpopo""",,,,
2959,en,-26.058708,28.060613,"""When people dont worship God, they embrace false gods, intentionally or not.""",,,,
2960,en,4.82463,7.0312755,"""Good  Morning if you're awake keep sleeping if you're sleeping life is too short enjoy it while it last""",,,,
2961,en,-29.8728555,30.904357,"""@ladyhuneybee morning to you too""",,,,
2962,en,0.2892675,32.56916,"""When your opponent grabs you below the belt https://t.co/yiJsIZ5MmN""",,,,
2963,ar,25.47149,51.3601085,"""@XNoufaniz   """,,,,
2964,en,-26.1427115,27.8742925,"""@WeddingSchoolSA thank you for following me. #ljhpr""",,,,
2965,ar,28.3262635,-9.082743,"""@_sall @YouTube  """,,,,
2966,en,-25.860881,28.1361405,"""Did they do the same wrt #lifeesidimeni? https://t.co/rLBxTm75En""",,,,
2967,ar,29.596249,31.570606,"""      -   -     """,,,,
2968,ar,25.458642,49.6276765,""" ..""",,,,
2969,ar,17.0038615,42.9991395,"""       ,              """,,,,
2970,en,-34.1319585,18.4073505,"""The freedom of sobriety being more than just a survivor#sobriety #alcoholism #addiction #rehabilitation #recovery https://t.co/NCqupzuQyN""",,,,
2971,en,-26.2761385,27.968098,"""Young Justice  https://t.co/RdyO26ye2k""",,,,
2972,en,-28.4794855,24.669943,"""#Pointsmen have static Pointsmen assisting the smooth  flow of traffic at N3 London in Lombardy @OutPointsmenJhb""",,,,
2973,ar,23.523078,45.113681,"""                 """,,,,
2974,tl,-22.3426325,24.6844085,"""Kana nako tsele Mascom ne ele Vista, bana ba 21st century ga ba itse fokol Happy 19th to @Mascomwireless""",,,,
2975,tr,36.9036255,35.217803,"""Hayirli sabahlar cumaniz mbarek olsun https://t.co/2ThhRh1rPJ""",,,,
2976,ar,27.5083335,41.68754,"""     """,,,,
2977,en,-26.1427115,27.8742925,"""@Spa_Living thank you for following me. #ljhpr""",,,,
2978,en,-25.7526055,28.1840665,"""When u dream the whole night about someone you thought you where over,  kill me now""",,,,
2979,en,-28.5126035,28.8157765,"""@LechieChamp im coming back there.""",,,,
2980,ar,31.1260265,32.3076275,"""         """,,,,
2981,en,-25.860881,28.1361405,"""Well-deserved negativity! https://t.co/XImCkR8HQM""",,,,
2982,ar,21.5857105,39.2541285,"""      .""",,,,
2983,en,24.462089,39.6540485,"""Post it on twitter https://t.co/XfSTsbQkNQ""",,,,
2984,en,35.934249,14.380054,"""I'm at Andrea Court in Qawra https://t.co/7trqIhHCI6""",,,,
2985,ar,25.47149,51.3601085,"""     ..""",,,,
2986,ar,29.3888215,48.0663995,"""               ,,, https://t.co/9tiJAYrqxB""",,,,
2987,en,0.2892675,32.56916,"""Don't mess with the titty... It got too much sauce... Where you think this baby skin come from? Bond 7? Smh. https://t.co/yjJhQ1CBWC""",,,,
2988,und,-26.1729605,28.136677,"""#FlatChestFridays https://t.co/FCIJVYacR1""",,,,
2989,en,35.934249,14.380054,"""I'm at Qawra https://t.co/lDUCfrZnUo""",,,,
2990,ar,29.596249,31.570606,"""@AlaaAswany https://t.co/bFYtAJQJCD         /     01110403561""",,,,
2991,iw,31.342253,34.9684285,"""      ..!""",,,,
2992,en,-27.751919,29.9516105,"""Thina this side akukho even a single drop of rain """,,,,
2993,el,38.2752785,24.508861,""" .""",,,,
2994,en,-29.83104,30.926408,"""This is why I don't hit women because she might die. https://t.co/xdAgdm53HZ""",,,,
2995,en,-26.2761385,27.968098,"""As a person who has worked behind offline lines, I implore you to please treat the service personnel with respect- it is not their fault.""",,,,
3029,en,-26.2761385,27.968098,"""Sometimes you just need to shut up and watch.""",,,,
2996,en,-1.2748635,36.86362,"""MashaAllah, proud of my fellow #hijjaby Halima Aden. #ProudSomali #muslim #hijab #modelling #yeezy https://t.co/whTm7oMy53""",,,,
2997,ar,25.324668,51.5391425,"""8        (     17/2/2017)   13:10:4  https://t.co/F9qafTKUR8""",,,,
2998,ar,25.187719,51.147218,"""      ...""""""""",,,,
2999,en,0.2892675,32.56916,"""@TuhaiseRita @princessrosseti @LiliCree @SerahAdong @NkoreJohn @Canaangents @zabuli_256  C who z here #TeamWorship https://t.co/mAe26ZNg7Y""",,,,
3000,en,-25.7526055,28.1840665,"""As I went through my notes, I came across this SMS (saved on notes https://t.co/K08A7b5cAz""",,,,
3001,fr,-34.1216575,18.4890615,"""Le Gouv Samy Badi na pas l'argent d'organiser les election en 2017. Moise Katumbi &amp; Le Rassemblement va financer ca le gouv n'a que demande""",,,,
3002,ar,24.7219435,46.685077,"""         https://t.co/AYXDKBpNk0""",,,,
3003,ar,33.8733655,35.8495145,"""@amerjbawi84 :      """,,,,
3004,ar,23.895049,53.65571,"""  # """,,,,
3005,en,35.934249,14.380054,"""I'm at coast qawra https://t.co/dJpbUaS8Vd""",,,,
3006,en,-34.1216575,18.4890615,"""The performers from the Music ALLA KAAP production have joined us in the #ExpressoShow studio! Are you excited for https://t.co/JyzyjnuSTk""",,,,
3007,ar,25.47149,51.3601085,"""   .""",,,,
3008,en,-1.2748635,36.86362,"""According to the physical planning act, Kenya's county govts may designate a special planning area(SPA) if it is... #OneCityOnePeople""",,,,
3009,en,-0.067814,37.905184,"""@aliwakariss @Classic105Kenya @ItsMainaKageni @fnjaush @mwinzi_jane I'm fine Alice, have been unwell for a couple of days #MainaAndKingangi""",,,,
3010,en,25.324668,51.5391425,""".morning.shine.#doha #qatar #thepearl #pearl #esmeerchefkitchen #sunny #sun #breakfast @ The https://t.co/bF21MdyAgU""",,,,
3011,en,1.3176635,32.384539,"""??Why @manutd wasted that 90million we'll never know.... Special One"" my foot... Anywayz this https://t.co/fBRYTvTHk4""""""",,,,
3012,en,-26.2564215,27.875272,"""Don't laugh  will send u the chat  https://t.co/HwdeqBwFAR""",,,,
3013,ar,24.462089,39.6540485,"""#____                  """,,,,
3014,en,26.928042,49.684975,"""Interested in a #job in #Jubail, SA-04? This could be a great fit: https://t.co/hTmOcv0bPv #Engineering #Hiring #CareerArc""",,,,
3015,ar,31.280563,37.1219335,"""@erty233 @AdelAliBinAli     """,,,,
3016,und,33.8733655,35.8495145,"""@husseinhiijazi 8""",,,,
3017,en,-28.4794855,24.669943,"""@theweeknd  I feel like I will bump this album my whole life   I'm on it 24/7. Absolutely obsessed with it  https://t.co/7f2tEsw8My""",,,,
3018,en,-28.758885,31.894451,"""@ronimarie68 @KBRadio_THP LOL you lucky then""",,,,
3019,en,6.590611,3.318066,"""Why am I up at this time though """,,,,
3020,und,29.596249,31.570606,"""https://t.co/3yd3Rpz7yn""",,,,
3021,en,-22.3426325,24.6844085,"""DONE https://t.co/U0T4ncBCGR""",,,,
3022,en,-1.16659,36.80341,"""I thought mlisema Lillian has a big scar on the left side of her forehead and that's why her weaves are always cove https://t.co/eYiQuE4os0""",,,,
3023,en,-28.4794855,24.669943,"""Me too. Because #JZ783 will get his day in court for these 783 counts of #corruption against him! https://t.co/1KlM9VPaUD""",,,,
3024,en,-26.3909725,28.447553,"""Mornings yoll. The day has finally arrived. Get #Balance on ITunes today n enjoy #RawKRX""",,,,
3025,en,-25.7526055,28.1840665,"""He didn't even look sorry https://t.co/nyWKv7LVcF""",,,,
3026,en,-18.7785725,46.837762,"""temperature up 13C -&gt; 22Chumidity down 95% -&gt; 56%""",,,,
3027,en,0.69692,37.756029,"""Trend Alert: #OneCityOnePeople. More trends at https://t.co/6AyDQDZQ89 #trndnl https://t.co/P9t5WjFQns""",,,,
3028,en,-26.1427115,27.8742925,"""If you overprice your property . You don't need more agents . You need to look at a market related price""",,,,
3101,ar,15.316211,30.3309045,"""   """,,,,
3030,en,-26.1427115,27.8742925,"""@xavierkatana thank you for following me. #ljhpr""",,,,
3031,en,-25.7526055,28.1840665,"""@dean_bronson ommmgg so im going through our old interactions and realizing why you're my ily so much.""",,,,
3032,en,-25.988404,28.103551,"""Proverb:18:22. https://t.co/XDYOw9QX2v""",,,,
3033,en,33.50961,-7.5855165,"""LUXURY SHERATON PALACE / SAUNA / SPA / LARGEST ROOMS / SUITES / REST ( SEA GRILL FOODS ) PISCINES /GARDENS ( JEDDA https://t.co/ipPGeD2NZd""",,,,
3034,ar,30.866746,31.028321,"""1000          """,,,,
3035,en,-26.0197195,27.9574575,"""I was so tired yesterday. I just dipped in Wade's presence """,,,,
3036,ar,25.324668,51.5391425,"""     """,,,,
3037,tr,36.786954,28.20218,"""Son gn  (@ Deniz ticaret odasi Bozburun Cok Programli lisesi) https://t.co/sVOByGdL3i""",,,,
3038,en,-26.2761385,27.968098,"""Great news #ShiraazMohamed https://t.co/642hSGM2qL""",,,,
3039,en,-25.860881,28.1361405,"""Ive been forgetting my shades for the past 2 days when i go to work. """,,,,
3040,ar,29.000369,29.2730235,"""               """,,,,
3041,ar,28.3262635,-9.082743,"""@saudsi7 """,,,,
3042,in,-6.8788115,39.2823905,"""Tamaa yakufuta hemani kukuputa na fedheha ya hayawani""",,,,
3043,en,-34.1216575,18.4890615,"""The world is coming to an end. https://t.co/SxLKCWGqIz""",,,,
3044,en,-26.058708,28.060613,"""@grantF_MUFC Making jobs for others, that's something we think gets a thumbs up #RaiseTheBar""",,,,
3045,en,-26.1427115,27.8742925,"""@mokhothu_thato thank you for following me. #ljhpr""",,,,
3046,tr,36.89007,30.680889,"""Last day (@ Neeli ayaklar mini kolej w/ @nermintaneroglu) https://t.co/0DUGzqOomG""",,,,
3047,en,-28.4794855,24.669943,"""#Pointsmen arestationed at Outspan &amp; West rd south, ensuring smooth travelling for Am &amp; Pm daily @OutPointsmenJhb""",,,,
3048,en,0.2892675,32.56916,"""Happy birthday Mulungo. Some on Nakato's number  https://t.co/OH41LAad74""",,,,
3049,ar,26.728098,50.040782,"""        #_             https://t.co/suFE40DkV1""",,,,
3050,en,6.6226935,20.9409715,"""current weather in Bangui: broken clouds, 23C90% humidity, wind 3kmh, pressure 977mb""",,,,
3051,en,-26.5680405,27.846828,"""Sori but I had to choose between you and him """,,,,
3052,ar,23.523078,45.113681,"""@1Khbtw6 """,,,,
3053,en,-26.4446625,27.98574,"""Happy friday""",,,,
3054,en,29.224902,47.97452,"""Just posted a video @ Emirates Lounge - Kuwait Int'l Airport https://t.co/EWTXBpj9fh""",,,,
3055,en,-0.306764,36.093007,"""When  you tell your mum that you don't need a website in 2017!!  #WhyIPreferSasaHost https://t.co/Rq8EEKDKP5""",,,,
3056,sl,-18.6266315,35.570114,"""De nada Shawty https://t.co/jV54yEQPZb""",,,,
3057,en,-29.623897,28.2340185,"""What about your bestie? https://t.co/vpUWGZTmSh""",,,,
3058,en,-25.7526055,28.1840665,"""@Iddy_Unique I know because if she was bae it could have been my job anyway""",,,,
3059,en,-26.2564215,27.875272,"""Free tomatoes  https://t.co/T74gtI6wNW""",,,,
3060,en,-26.2761385,27.968098,"""If one is employed to be a cashier at Home Affairs and the system is offline  it really does no good to shout at the person serving you.""",,,,
3061,tr,36.880755,34.724433,"""gnaydn dn dnn""",,,,
3062,en,12.2381715,7.9231375,"""temperature down 18C -&gt; 15Chumidity up 31% -&gt; 40%wind 5kmh -&gt; 6kmh""",,,,
3063,en,9.0427605,8.6716155,"""3. In order to excel in life, we have to have a vision for increase and a heart to obey Jesus Christ.""",,,,
3064,en,36.8196825,34.660455,"""I'm at TURKON HOLDING A.S. in Mersin https://t.co/MvQ6XlhyLd""",,,,
3065,en,-26.2761385,27.968098,"""Avoiding blurred lines... @ Maboneng Precinct https://t.co/ZVTEwbZpLq""",,,,
3066,ar,30.8326565,29.733514,""".                  """,,,,
3067,en,29.000369,29.2730235,"""I thought it was a nightmare that I'll wake up to find him well and everything is okay, but I find that it's real he is no more here""",,,,
3068,ar,24.7219435,46.685077,"""     """,,,,
3069,ar,24.7219435,46.685077,"""@ghida_08 @qXqVSTScm2g4jl8             """,,,,
3070,und,24.7219435,46.685077,"""#PresidentialTVShows https://t.co/QLFA3PdxFL""",,,,
3071,en,6.4931125,3.3386055,""".@BrumePela mr Pela, happy birthday, God bless your new year bro https://t.co/XOMn3hD5Hq""",,,,
3072,en,-25.988404,28.103551,"""Next season you will be playing there, u better watch https://t.co/BngM8XB6en""",,,,
3073,en,33.8733655,35.8495145,"""Good Morning my Dear &lt;3 https://t.co/i0ARWfoPNa""",,,,
3074,ar,29.596249,31.570606,"""@WAT_5050 https://t.co/bFYtAJQJCD         /     01110403561""",,,,
3075,en,4.82463,7.0312755,""" Need A Ride?  Book PamDrive &amp; Get it in Minutes  by @PamDrivenghttps://t.co/yLGqqlfHiY""",,,,
3076,en,-26.2761385,27.968098,"""@CityPowerJhb thanks for prompt repair of Stadium Rd, Noordgesig, streetlights - ref CPWEB2092874@CityofJoburgZA @HermanMashaba""",,,,
3077,en,25.324668,51.5391425,"""sometimes you just need to hear how much you mean to someone.""",,,,
3078,en,-26.058708,28.060613,"""@Mo_Leboge easy there Tiger""",,,,
3079,ar,29.3888215,48.0663995,"""       ,,,     ,,,      https://t.co/kLFqRD1q0P""",,,,
3080,en,32.3965425,53.6749745,"""#AsAKidIUsedTo play board games with myself.""",,,,
3081,ar,23.523078,45.113681,"""@UFrank_        """,,,,
3082,tl,23.895049,53.65571,"""Gara nung post ni baby sa wall ko haha. Ngayon ko lang na-absorb """,,,,
3083,ar,24.7219435,46.685077,"""         .       .#_""",,,,
3084,und,38.2752785,24.508861,"""@SPothitos https://t.co/ZJ9R7wR1JO""",,,,
3085,fr,4.697107,11.760826,"""#nicenightwithmynigga @ Yaounde Omnisports https://t.co/upwXNn83Kx""",,,,
3086,ar,29.277994,48.067819,"""  https://t.co/bD5LYRn4ag""",,,,
3087,en,-34.1216575,18.4890615,"""#Roadworks: N1 Outbound after Durban Road, left lane closed, no delays https://t.co/upoarMF9as""",,,,
3088,ar,24.462089,39.6540485,"""   https://t.co/jBUVsOB1kK""",,,,
3089,en,-31.438098,19.77702,"""Thought you will write negative narrative on #BankCorruption https://t.co/nRpWySE6f0""",,,,
3090,en,-1.2748635,36.86362,"""I have seen this clip a while back please can you verify that it's actually in Saudi ? Shukran https://t.co/6b0sWBWPiA""",,,,
3091,en,-28.4794855,24.669943,"""Good morning Friday lovers """,,,,
3092,und,-34.1216575,18.4890615,""" https://t.co/v2Tba9PQ4X""",,,,
3093,en,-26.058708,28.060613,"""Congrats to our client, Nautilus MAP https://t.co/7ToR2u3Kl7""",,,,
3094,en,-26.0197195,27.9574575,"""That's the training ground for working on your patience, enjoy https://t.co/ycNY984HCW""",,,,
3095,und,-26.058708,28.060613,"""@preci22 Rad! #RaiseTheBar""",,,,
3096,en,26.928042,49.684975,"""It was flute melody which turned at end in blast.But you can't silent our flutes https://t.co/sqi3ia1owR #Sehwan""",,,,
3097,en,-0.067814,37.905184,"""Great debate in #POWERBreakfast @citizentvkenya""",,,,
3098,ht,-6.8788115,39.2823905,"""@MmasaiMfupi Siwezi""",,,,
3099,in,29.251567,48.0664685,"""@_hmhanna ham maku maraa7 adez """,,,,
3100,en,-25.860881,28.1361405,"""Castle lite https://t.co/PiTJlF52z5""",,,,
3102,en,-26.058708,28.060613,"""@LzbiansForTrump and then you have the Leftist lesbian @sallykohn variety, feminazi fighting for the rights of Sharia women abusers.""",,,,
3103,ar,24.105024,38.1911485,"""                        .""",,,,
3104,en,-34.1216575,18.4890615,"""Wow! Oh wow! ...Thank YOU Heidi! https://t.co/ar73TPyURj""",,,,
3105,en,-28.4794855,24.669943,"""#Pointsmen are en route to R55 &amp; Ruimte in Centurion @OutPointsmenPta""",,,,
3106,et,-18.6266315,35.570114,"""Keep hustlin ma mann https://t.co/OX2Wu8Qu74""",,,,
3107,und,-28.4794855,24.669943,"""#ThankYouLordForYetAnotherDay""",,,,
3108,en,-33.890275,18.6333175,"""All my energy is depleted on Friday https://t.co/kBWQofv82O""",,,,
3109,und,28.39854,36.614784,"""#_ #_ #__ #_ https://t.co/DRWsWI7dOg""",,,,
3110,en,-1.2748635,36.86362,"""Cont... distinguished by key possibilities of problems #OneCityOnePeople""",,,,
3111,iw,31.342253,34.9684285,"""  . @ Luca e Lino   https://t.co/OJRAxsyaO3""",,,,
3112,en,-26.2467855,28.508038,"""Dankie @MissPru_Dj Your Mix got Me Dancing as I go to Work on a High Spirit. @FirstAvenueSA @METROFMSA @unathimsengana @GlenLewisSA""",,,,
3113,pt,36.6906905,-5.880624,"""Amigos de twitter,aqui teneis a un granuja de Cadiz. https://t.co/ETYDFoWtto""",,,,
3114,ar,23.51839,46.822315,"""         . https://t.co/NCqj8Bpu5D""",,,,
3115,en,-26.058708,28.060613,"""@PrinceLesuphi What is your business? #RaiseTheBar""",,,,
3116,en,25.324668,51.5391425,"""Streaming from Doha @EatBulaga https://t.co/vOM0zMqWoW""",,,,
3117,en,0.2892675,32.56916,"""@Miss_Patriciah location!!""",,,,
3118,ar,24.462089,39.6540485,"""  https://t.co/a0tGw2Mmky""",,,,
3119,en,-34.1319585,18.4073505,"""Don't be discouraged it's often the last key in the bunch that opens the lock#wellness #FridayMotivation https://t.co/rrtYe5fzuh""",,,,
3120,en,-1.3026795,36.884791,"""#Retail #RetailTherapy at The Designers Studio at @TwoRivers_KE Loving it!! https://t.co/VuD45cmQyX""",,,,
3121,nl,25.324668,51.5391425,"""@khaleelJ_  Ameen.""",,,,
3122,tr,36.89007,30.680889,"""Uykusuz gecelerimin hesabn vericeksin.""",,,,
3123,en,-25.988404,28.103551,"""Today Gonna Be A Good Day!  https://t.co/ofB03I7b25""",,,,
3124,ht,-26.3182565,28.101834,"""Lmao https://t.co/zY69nc0iAB""",,,,
3125,en,-25.7526055,28.1840665,"""@dean_bronson queen of being woke, having a dope music taste, knowing de good aesthetics, clothes and generally being a lovely person """,,,,
3126,ar,24.7219435,46.685077,"""            ..         """"""""",,,,
3127,en,-26.2564215,27.875272,"""The older one looks so much like you hey  https://t.co/MqxInPJqIv""",,,,
3128,en,-20.14439,28.546494,"""Damn..someone sent their child out in this weather  https://t.co/BYEa7yooCd""",,,,
3129,ar,21.5857105,39.2541285,""" {          }           """,,,,
3130,iw,31.342253,34.9684285,"""@Vilmita1207 @fansEnamorada29 @silvialupiaez @Silvinavanessa4 @willylevy29  """,,,,
